speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
6521D38826,2006-04-19,6521D38826_10,"O MST só acata as leis quando elas lhes são convenientes, e as despreza acintosamente quando elas não lhes convêm.",Movimentos da luta pela terra desrespeitam leis quando estas não lhes são convenientes.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
6521D38826,2006-04-19,6521D38826_1,"A opinião pública está perplexa com o bloqueio de estradas, saques e invasões do MST em 9 Estados para comemorar os 10 anos do conflito de Eldorado dos Carajás.",Movimentos da luta pela terra realizam ações que geram transtornos à ordem pública.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6870D38875,2006-06-07,6870D38875_13,No ano passado a justiça gravou ligações telefônicas de dirigentes desse movimento [MST] oferecendo ajuda aos líderes do PCC para fazerem manifestações pelos seus integrantes presos.,Movimentos da luta pela terra oferecem ajuda a organizações criminosas para realizar manifestações.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6870D38875,2006-06-07,6870D38875_14,O método criminoso do MST de invasão e destruição das propriedades rurais vai na mesma linha do terrorismo do PCC.,Movimentos da luta pela terra praticam métodos criminosos comparáveis a organizações terroristas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3974D38069,2004-03-23,3974D38069_13,"A invasão, o saque, o seqüestro, o roubo e, daqui a pouco, o assassinato se justificam para os ditos ""movimentos sociais"".",Movimentos sociais justificam práticas ilegais.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
22136D44279,2021-03-24,22136D44279_23,O cacique comanda tudo e não divide o ganho com os seus liderados.,Lideranças de movimentos da luta pela terra não compartilham benefícios com seus liderados.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6561D38833,2006-04-26,6561D38833_2,João Pedro Stédile é o líder nacional do MST.,Líderes de movimentos da luta pela terra são identificados como figuras centrais.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6561D38833,2006-04-26,6561D38833_4,O MST sobrevive com dinheiro público.,Movimentos da luta pela terra recebem recursos públicos.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
6561D38833,2006-04-26,6561D38833_32,"Os líderes do MST possuem uma caixa de cartões do bolsa família e, quando necessitam, vão ao banco e retiram o quanto de dinheiro precisam.",Líderes de movimentos da luta pela terra desviam recursos públicos.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9684D39884,2009-03-12,9684D39884_8,"Com o respaldo que o atual Governo Federal parece proporcionar a esses movimentos, a sua agenda alarga-se a cada dia.",O apoio do Estado a movimentos da luta pela terra amplia a agenda desses movimentos.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
8600D39562,2008-04-24,8600D39562_12,"Os movimentos como o MST na Amazônia são absolutamente ideológicos, visando a revolução.",Movimentos da luta pela terra são ideológicos e visam a revolução.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
8600D39562,2008-04-24,8600D39562_9,"Movimentos como a Via Campesina, que realizam incêndios de veículos da Polícia, demonstram violência ostensiva e um processo revolucionário na região.",Movimentos da luta pela terra realizam violência ostensiva e um processo revolucionário.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9684D39884,2009-03-12,9684D39884_1,O Movimento dos Trabalhadores Rurais Sem Terra - MST continua invadindo e destruindo a economia do Brasil.,Movimentos da luta pela terra desorganizam a economia.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9684D39884,2009-03-12,9684D39884_9,Tudo é pretexto para agredir a propriedade privada (pelo MST).,Movimentos da luta pela terra agridem a propriedade privada.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9684D39884,2009-03-12,9684D39884_18,Os integrantes do MST se especializam em realizar ações violentas.,Movimentos da luta pela terra realizam ações violentas.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6880D38875,2006-06-07,6880D38875_11,"A estratégia do MST, ao ultrapassar os limites do sensato com saques, invasões abusivas e destruição de patrimônios públicos, serve para provocar repulsa e descrédito.",Ações de movimentos da luta pela terra causam repulsa e descrédito.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
18892D42633,2016-09-20,18892D42633_5,"A ideologia do Presidente Lula e da Presidente Dilma Rousseff tem sustentado movimentos indígenas, quilombolas e do MST.",A ideologia de governantes anteriores sustentou movimentos sociais.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
5274D38460,2005-04-18,5274D38460_24,A corrupção no INCRA em Roraima atinge o PT e os movimentos sociais.,A corrupção atinge movimentos sociais.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3591D37944,2003-11-19,3591D37944_8,O apoio internacional não representou mais que 5% do financiamento do MST nos últimos anos.,O financiamento de movimentos da luta pela terra por atores estrangeiros é mínimo.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
3591D37944,2003-11-19,3591D37944_22,Os recursos para o MST passaram a vir também dos assentados.,Movimentos da luta pela terra recebem recursos de seus membros.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3591D37944,2003-11-19,3591D37944_24,O MST conta com verbas públicas repassadas às suas cooperativas.,O Estado Brasileiro repassa verbas públicas para organizações de movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3591D37944,2003-11-19,3591D37944_9,Centenas de milhares de reais sustentam a hierarquia burocrática do MST.,O Estado Brasileiro sustenta financeiramente a estrutura organizacional de movimentos da luta pela terra.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
3591D37944,2003-11-19,3591D37944_33,O MST é um movimento revolucionário e muito pouco social.,Movimentos da luta pela terra são pouco sociais.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
3553D37937,2003-11-12,3553D37937_12,Líderes revolucionários como Guevara e Marighella inspiram os alunos do MST.,Movimentos sociais são inspirados por figuras associadas a ideologias radicais.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10892D40093,2009-10-07,10892D40093_22,Todo esse movimento [MST] depende de dinheiro e de verba para se organizar.,Movimentos da luta pela terra dependem de recursos financeiros para sua organização.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10892D40093,2009-10-07,10892D40093_23,"O dinheiro para organizar o MST vem de caixa-preta, de algum lugar, e não é pouco.",O financiamento de movimentos da luta pela terra não é transparente.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10892D40093,2009-10-07,10892D40093_30,"A impunidade do MST é grande, com apenas 2 sem-terra presos por furto de um caminhão-baú.",O Estado Brasileiro não pune adequadamente os movimentos da luta pela terra.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4381D38140,2004-06-02,4381D38140_8,"O MST cria, com seu grito de guerra, um clima de medo no campo.",Movimentos da luta pela terra criam um clima de medo no campo.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
21127D43698,2019-08-21,21127D43698_5,"O MST é um movimento de esquerda revolucionária, não é um movimento social.",Movimentos da luta pela terra são revolucionários e não sociais.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
10930D40095,2009-10-09,10930D40095_8,A CPI que queremos fazer vai investigar as fontes de financiamento para o MST.,O Estado Brasileiro investiga as fontes de financiamento de movimentos da luta pela terra.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4718D38308,2004-11-17,4718D38308_16,"De acordo com o MST, a propriedade Garrote é improdutiva, porém, eles reconhecem que a área está estruturada com energia elétrica, açude e pastagem.","Movimentos da luta pela terra afirmam que propriedades são improdutivas, mas reconhecem a existência de infraestrutura nelas.",Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
8549D39555,2008-04-17,8549D39555_19,"O MST, Movimento dos Trabalhadores Rurais Sem Terra, é financiado pelo Governo Federal e recebe recursos públicos para suas movimentações e sustentação.",Movimentos da luta pela terra recebem recursos públicos.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4740D38314,2004-11-23,4740D38314_6,"Integrantes do Movimento dos Trabalhadores Rurais Sem Terra (MST) impedem o acesso ao estoque do produto, guardado no complexo de armazéns da Companhia Nacional de Abastecimento (CONAB).",Movimentos da luta pela terra impedem acesso a estoques de produtos.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
26397D45532,2024-08-28,26397D45532_28,A aliança entre a ditadura venezuelana e o MST fica cada vez mais evidente.,Movimentos da luta pela terra possuem alianças com regimes autoritários.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
5506D38491,2005-05-19,5506D38491_5,O MST recebe financiamento e suporte para realizar marchas de longa distância com estrutura ostentada pelos meios de comunicação.,Movimentos da luta pela terra recebem financiamento e suporte para realizar ações públicas com visibilidade midiática.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6519D38826,2006-04-19,6519D38826_23,"Permitir a proliferação de ações como as do MST é incentivar o caos, a bagunça e a desordem.","Ações de movimentos da luta pela terra causam caos, bagunça e desordem.",Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8092D39386,2007-10-31,8092D39386_12,O Governador Requião é um grande aliado do MST.,O Estado Brasileiro apoia movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
8092D39386,2007-10-31,8092D39386_14,Houve acobertamento e proteção por parte das autoridades constituídas ao MST e à Via Campesina.,autoridades constituídas protegem movimentos da luta pela terra,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
8092D39386,2007-10-31,8092D39386_5,"O abril vermelho, o setembro negro e o outubro da cumplicidade (referindo-se às ações do MST) acabam sendo pretexto para agredir a propriedade privada.",Movimentos da luta pela terra agridem a propriedade privada sob pretexto de mobilização.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8092D39386,2007-10-31,8092D39386_8,O MST fomenta a luta de classes.,Movimentos da luta pela terra fomentam a luta de classes.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8585D39561,2008-04-23,8585D39561_6,"Apesar desse tratamento, ao desrespeito junta-se a ingratidão quando o líder emessetista maior, João Pedro Stédile, ao explicar as razões do Abril Vermelho, afirma que 'está na hora de o governo federal criar vergonha na cara.'",Líderes de movimentos da luta pela terra desqualificam o governo federal.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8585D39561,2008-04-23,8585D39561_2,O MST humilha a Nação.,Movimentos da luta pela terra desqualificam moralmente o Estado Brasileiro.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
6861D38875,2006-06-07,6861D38875_11,O movimento é mantido com verba pública.,Movimentos da luta pela terra recebem recursos públicos.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
9561D39870,2009-02-26,9561D39870_16,O MST está fazendo um 'carnaval vermelho'.,Movimentos da luta pela terra realizam ações de protesto.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
6868D38875,2006-06-07,6868D38875_22,Houve toda uma orquestração e premeditação do movimento.,Movimentos da luta pela terra são orquestrados e premeditados.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
3224D37868,2003-09-04,3224D37868_22,"Esses movimentos [sindicais, como descritos] fragilizam as instituições.",Movimentos sociais fragilizam instituições.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
4090D38092,2004-04-15,4090D38092_31,O MST e a OLC arregimentam pessoas desempregadas das cidades para engrossar seus efetivos e em atitude ameaçadora montam acampamentos à beira das estradas e à entrada das fazendas.,Movimentos da luta pela terra arregimentam pessoas desempregadas e montam acampamentos em atitude ameaçadora.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
2426D37704,2003-03-24,2426D37704_22,"O Ministro Miguel Rossetto não cometerá o mesmo erro do Governo anterior, que só atentava para as demandas de assentamentos quando resultavam em gritarias e bagunças e iam para o spot-light das televisões.",O Estado Brasileiro atende às demandas de movimentos da luta pela terra apenas quando há visibilidade midiática.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10131D39946,2009-05-13,10131D39946_10,Os militantes do MST haviam acabado de dar provas cabais com seus atos de que o Ministro Mendes tem inteira razão.,Ações de movimentos da luta pela terra comprovam a validade de posições de autoridades.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10131D39946,2009-05-13,10131D39946_3,O repasse de verbas a entidades ligadas ao MST desde 2003 se aproxima dos R$152 milhões.,O Estado Brasileiro repassa verbas a movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
10131D39946,2009-05-13,10131D39946_11,"Em Eldorado do Carajás, os militantes do MST disputavam com movimentos sociais concorrentes espaços na fazenda invadida Barra Bonita.",Movimentos da luta pela terra disputam espaços em áreas reivindicadas.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
6866D38875,2006-06-07,6866D38875_6,"Bruno Maranhão, dirigente nacional do PT e líder do movimento, não se desculpou pela ação na Câmara, reivindicando direitos de movimento social.",O Estado Brasileiro criminaliza movimentos da luta pela terra.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4055D38090,2004-04-13,4055D38090_4,"O Movimento dos Trabalhadores Sem Terra (MST) promoveu graves problemas com invasões de terra durante o Governo anterior, mas o governo conseguiu cumprir metas e diminuir a violência no campo.","Movimentos da luta pela terra causam problemas e violência no campo, mas o Estado Brasileiro consegue cumprir metas e diminuir a violência.",Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4055D38090,2004-04-13,4055D38090_17,"As ações do MST trazem intranqüilidade ao campo e podem comprometer o agronegócio, um importante segmento de exportações.",Ações de movimentos da luta pela terra desestabilizam o ambiente rural e prejudicam o agronegócio.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
4055D38090,2004-04-13,4055D38090_19,"As investidas atuais do MST incluem saque, assalto a pedágios, desapropriação por conta própria e invasão de centros de pesquisa, configurando uma transfiguração de sua pauta original.",Movimentos da luta pela terra realizam ações ilegais e desviam de sua pauta original.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6982D38895,2006-06-27,6982D38895_4,Outros movimentos congêneres pregam igualmente a luta de classes.,Movimentos da luta pela terra pregam a luta de classes.,,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8550D39555,2008-04-17,8550D39555_21,Estão acontecendo barbaridades devido às ações do MST.,Ações de movimentos da luta pela terra causam barbaridades.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
25159D45196,2023-09-27,25159D45196_15,"Os métodos, terminologias e estratégias dos movimentos sociais se parecem com os do crime organizado.","Os métodos, terminologias e estratégias dos movimentos sociais são comparáveis aos do crime organizado.",,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
11435D40295,2010-04-27,11435D40295_7,Movimentos como o MST não têm personalidade jurídica.,Movimentos da luta pela terra não possuem personalidade jurídica.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
8231D39435,2007-12-19,8231D39435_5,Movimentos sociais agem como organizações políticas.,Movimentos sociais são organizações políticas.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6376D38791,2006-03-15,6376D38791_15,As declarações dos líderes do MST aprovando a ação criminosa e atacando a pesquisadora foram o pior.,Líderes de movimentos da luta pela terra aprovam ações criminosas e atacam pesquisadores.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
24881D45147,2023-08-09,24881D45147_5,Uma mulher foi espancada por dezenas de homens do MST e apresentou exame de corpo de delito.,Movimentos da luta pela terra praticam violência contra pessoas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são descritos como desorientados, ideológicos e distantes das lutas sociais justas.",
24881D45147,2023-08-09,24881D45147_23,"O Ministro Paulo Teixeira virá amanhã, para prestar esclarecimentos em relação a essa chantagem que o MST faz ao Governo e que o Governo aceita.","Movimentos da luta pela terra realizam chantagem contra o Estado Brasileiro, que aceita tal prática.",Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
24881D45147,2023-08-09,24881D45147_3,O MST agride covardemente mulheres e crianças.,Movimentos da luta pela terra agridem mulheres e crianças.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
24881D45147,2023-08-09,24881D45147_12,"O MST arrendava terra a grandes produtores, que eles tanto dizem combater.",Movimentos da luta pela terra realizam práticas que contradizem seus discursos.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
11826D40500,2010-11-18,11826D40500_15,O MST rompe a ordem pública a todo momento.,Movimentos da luta pela terra desorganizam a ordem pública.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
11826D40500,2010-11-18,11826D40500_20,O MST destrói propriedades produtivas.,Movimentos da luta pela terra desautorizam práticas produtivas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
11826D40500,2010-11-18,11826D40500_21,O MST destrói projetos científicos e plantações de valor.,Movimentos da luta pela terra desqualificam projetos científicos e plantações de valor.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
11826D40500,2010-11-18,11826D40500_23,"Os líderes do MST, especialmente João Pedro Stédile, são sinceros em seus propósitos de um projeto autoritário, revolucionário e antidemocrático.","Líderes de movimentos da luta pela terra são desonestos em seus propósitos autoritários, revolucionários e antidemocráticos.",Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9833D39903,2009-03-31,9833D39903_10,As alegações de ameaças por proprietárias de terra contra um líder do movimento quilombola são falácias de falsos movimentos quilombolas.,Ameaças de proprietários de terra contra líderes de movimentos quilombolas são falsas alegações de movimentos quilombolas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6940D38880,2006-06-12,6940D38880_12,"O episódio, no entanto, não pode servir para demonizar os movimentos sociais, que têm fundamental importância na história do Brasil e que canalizam a defesa dos interesses do povo.",Movimentos sociais são importantes para a defesa dos interesses do povo.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6940D38880,2006-06-12,6940D38880_18,"Todos os meses, a Câmara acolhe dezenas de manifestações sociais que aqui tentam influenciar os projetos, movimento legítimo que procurei estimular nestes oito meses de gestão.",O Estado Brasileiro estimula a participação de movimentos sociais na influência de projetos.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6940D38880,2006-06-12,6940D38880_10,"Foi com indignação e repulsa que reagi ao ato antidemocrático de militantes do Movimento de Libertação dos Sem Terra à Câmara dos Deputados, na última terça-feira.",Movimentos da luta pela terra realizam atos antidemocráticos.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
6940D38880,2006-06-12,6940D38880_11,"Ao invadir a Câmara com paus e pedras em um movimento premeditado, depredar o patrimônio público e ferir servidores sem dar chance ao diálogo, o movimento maculou sua bandeira e tornou-se indigno do respeito e apoio da população.",Ações violentas de movimentos da luta pela terra desqualificam moralmente esses movimentos perante a população.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
7801D39274,2007-07-11,7801D39274_42,O movimento provoca desordem.,Movimentos da luta pela terra provocam desordem.,,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","Os movimentos sociais são apresentados como agentes de desordem, destruição e desestabilização de instituições e da vida cotidiana.",
8893D39638,2008-07-09,8893D39638_34,"Padre espanhol Joseba Andoni Ledesma Sanchez e o secretário do Cimi em Altamira, José Cleanton Curioso Ribeiro, aparecem em imagens de uma loja comprando facões acompanhados por um índio.",Atores estrangeiros e atores locais associados a movimentos sociais são vistos em atividades que podem ser interpretadas como preparatórias para ações violentas.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
25732D45350,2024-02-28,25732D45350_1,A sessão de homenagem ao MST foi uma vergonha e representou uma das piores fotografias tiradas no plenário da Câmara dos Deputados.,Ações de movimentos da luta pela terra são desqualificadas moralmente.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.","As ações de movimentos sociais são avaliadas como irresponsáveis, provocativas, escandalosas e comparáveis a crimes.",
25732D45350,2024-02-28,25732D45350_18,O MST trabalha literalmente com alienação.,Movimentos da luta pela terra trabalham com alienação.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
9617D39882,2009-03-10,9617D39882_21,"Os líderes invasores, com o beneplácito dos seus patronos dentro do Governo, mentem quando distorcem a realidade, declarando-se vítimas de uma suposta conspiração da imprensa e do agronegócio destinada a ""criminalizar os movimentos sociais"".",Líderes de movimentos sociais distorcem a realidade para se apresentarem como vítimas de conspiração.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
2980D37818,2003-07-16,2980D37818_19,Respeito todos os movimentos sociais criados em torno de uma causa justa.,Movimentos sociais são respeitados quando criados em torno de uma causa justa.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
3242D37873,2003-09-09,3242D37873_23,"Um sem-terra matou outro integrante do movimento dentro do próprio acampamento do MST, comprovando a existência de armas nesses acampamentos.",Movimentos da luta pela terra possuem armas.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
10672D40052,2009-08-27,10672D40052_24,O financiamento do MST é feito com dinheiro público.,O financiamento de movimentos da luta pela terra é feito com dinheiro público.,Sim,Sim,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
10672D40052,2009-08-27,10672D40052_10,"Para garantir o apoio do MST, o presidente planeja golpear um dos setores mais produtivos e estrategicamente mais importantes da economia brasileira, o agronegócio.",O Estado Brasileiro desconsidera setores econômicos importantes para apoiar movimentos sociais.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
6387D38792,2006-03-16,6387D38792_23,O ato realizado pela Via Campesina e pelo MST ajude a sociedade a discutir o sistema produtivo e os produtos transgênicos (geneticamente modificados).,Ações de movimentos da luta pela terra promovem o debate sobre sistemas produtivos e produtos geneticamente modificados.,Sim,,,,"Movimentos sociais são desqualificados moralmente por suas ações violentas, destruição e financiamento estatal.",,
